id,,lablel
67996,0,0
67997,0,7
67998,0,3
67999,0,2
68000,0,6
68001,0,7
68002,0,2
68003,0,2
68004,0,3
68005,0,6
68006,0,3
68007,0,2
68008,0,0
68009,0,3
68010,0,4
68011,0,5
68012,0,1
68013,0,7
68014,0,5
68015,0,2
68016,0,5
68017,0,7
68018,0,7
68019,0,9
68020,0,9
68021,0,9
68022,0,2
68023,0,0
68024,0,9
68025,0,2
68026,0,0
68027,0,5
68028,0,5
68029,0,5
68030,0,0
68031,0,5
68032,0,6
68033,0,6
68034,0,6
68035,0,0
68036,0,6
68037,0,9
68038,0,9
68039,0,2
68040,0,4
68041,0,5
68042,0,4
68043,0,0
68044,0,1
68045,0,0
68046,0,8
68047,0,9
68048,0,5
68049,0,7
68050,0,3
68051,0,0
68052,0,6
68053,0,4
68054,0,1
68055,0,3
68056,0,8
68057,0,1
68058,0,8
68059,0,2
68060,0,2
68061,0,6
68062,0,9
68063,0,8
68064,0,5
68065,0,1
68066,0,2
68067,0,4
68068,0,0
68069,0,9
68070,0,0
68071,0,8
68072,0,8
68073,0,0
68074,0,7
68075,0,1
68076,0,6
68077,0,9
68078,0,8
68079,0,9
68080,0,9
68081,0,4
68082,0,9
68083,0,6
68084,0,3
68085,0,3
68086,0,4
68087,0,5
68088,0,0
68089,0,8
68090,0,0
68091,0,4
68092,0,0
68093,0,3
68094,0,0
68095,0,0
68096,0,0
68097,0,3
68098,0,3
68099,0,5
68100,0,9
68101,0,4
68102,0,7
68103,0,1
68104,0,5
68105,0,4
68106,0,1
68107,0,6
68108,0,1
68109,0,7
68110,0,9
68111,0,4
68112,0,3
68113,0,4
68114,0,5
68115,0,2
68116,0,9
68117,0,4
68118,0,9
68119,0,8
68120,0,8
68121,0,7
68122,0,6
68123,0,2
68124,0,3
68125,0,9
68126,0,3
68127,0,6
68128,0,7
68129,0,0
68130,0,2
68131,0,7
68132,0,0
68133,0,6
68134,0,1
68135,0,0
68136,0,5
68137,0,7
68138,0,3
68139,0,5
68140,0,9
68141,0,4
68142,0,3
68143,0,2
68144,0,8
68145,0,5
68146,0,8
68147,0,1
68148,0,9
68149,0,6
68150,0,7
68151,0,6
68152,0,7
68153,0,3
68154,0,6
68155,0,4
68156,0,5
68157,0,8
68158,0,8
68159,0,8
68160,0,8
68161,0,7
68162,0,4
68163,0,6
68164,0,5
68165,0,1
68166,0,5
68167,0,9
68168,0,6
68169,0,0
68170,0,9
68171,0,5
68172,0,8
68173,0,5
68174,0,7
68175,0,3
68176,0,9
68177,0,8
68178,0,3
68179,0,4
68180,0,6
68181,0,5
68182,0,7
68183,0,5
68184,0,1
68185,0,1
68186,0,5
68187,0,4
68188,0,1
68189,0,8
68190,0,5
68191,0,8
68192,0,2
68193,0,9
68194,0,6
68195,0,3
68196,0,3
68197,0,4
68198,0,0
68199,0,2
68200,0,4
68201,0,1
68202,0,1
68203,0,4
68204,0,7
68205,0,3
68206,0,5
68207,0,0
68208,0,2
68209,0,8
68210,0,8
68211,0,8
68212,0,8
68213,0,7
68214,0,7
68215,0,1
68216,0,2
68217,0,6
68218,0,6
68219,0,1
68220,0,6
68221,0,0
68222,0,2
68223,0,5
68224,0,8
68225,0,2
68226,0,4
68227,0,2
68228,0,3
68229,0,1
68230,0,5
68231,0,5
68232,0,4
68233,0,4
68234,0,0
68235,0,5
68236,0,4
68237,0,7
68238,0,6
68239,0,3
68240,0,4
68241,0,5
68242,0,5
68243,0,7
68244,0,5
68245,0,7
68246,0,0
68247,0,1
68248,0,1
68249,0,9
68250,0,7
68251,0,5
68252,0,0
68253,0,1
68254,0,9
68255,0,6
68256,0,3
68257,0,6
68258,0,5
68259,0,4
68260,0,3
68261,0,4
68262,0,5
68263,0,7
68264,0,2
68265,0,2
68266,0,2
68267,0,0
68268,0,5
68269,0,6
68270,0,4
68271,0,3
68272,0,7
68273,0,8
68274,0,6
68275,0,2
68276,0,6
68277,0,1
68278,0,1
68279,0,7
68280,0,5
68281,0,4
68282,0,5
68283,0,3
68284,0,4
68285,0,8
68286,0,5
68287,0,8
68288,0,8
68289,0,6
68290,0,1
68291,0,2
68292,0,3
68293,0,7
68294,0,6
68295,0,9
68296,0,0
68297,0,4
68298,0,5
68299,0,6
68300,0,3
68301,0,4
68302,0,9
68303,0,5
68304,0,5
68305,0,9
68306,0,4
68307,0,6
68308,0,4
68309,0,1
68310,0,1
68311,0,8
68312,0,9
68313,0,4
68314,0,4
68315,0,2
68316,0,3
68317,0,3
68318,0,0
68319,0,7
68320,0,1
68321,0,8
68322,0,8
68323,0,5
68324,0,0
68325,0,3
68326,0,7
68327,0,7
68328,0,1
68329,0,0
68330,0,1
68331,0,4
68332,0,1
68333,0,9
68334,0,0
68335,0,4
68336,0,1
68337,0,1
68338,0,0
68339,0,7
68340,0,3
68341,0,7
68342,0,3
68343,0,9
68344,0,0
68345,0,1
68346,0,8
68347,0,9
68348,0,0
68349,0,6
68350,0,6
68351,0,0
68352,0,9
68353,0,1
68354,0,6
68355,0,1
68356,0,2
68357,0,7
68358,0,8
68359,0,0
68360,0,5
68361,0,6
68362,0,8
68363,0,2
68364,0,5
68365,0,5
68366,0,1
68367,0,5
68368,0,9
68369,0,1
68370,0,8
68371,0,5
68372,0,3
68373,0,1
68374,0,6
68375,0,4
68376,0,0
68377,0,9
68378,0,3
68379,0,5
68380,0,4
68381,0,8
68382,0,0
68383,0,7
68384,0,1
68385,0,2
68386,0,3
68387,0,9
68388,0,8
68389,0,3
68390,0,8
68391,0,7
68392,0,7
68393,0,9
68394,0,7
68395,0,0
68396,0,9
68397,0,4
68398,0,0
68399,0,9
68400,0,6
68401,0,1
68402,0,9
68403,0,8
68404,0,6
68405,0,3
68406,0,7
68407,0,2
68408,0,9
68409,0,5
68410,0,4
68411,0,7
68412,0,1
68413,0,2
68414,0,1
68415,0,2
68416,0,3
68417,0,9
68418,0,2
68419,0,0
68420,0,5
68421,0,0
68422,0,0
68423,0,5
68424,0,5
68425,0,4
68426,0,6
68427,0,9
68428,0,9
68429,0,1
68430,0,6
68431,0,7
68432,0,7
68433,0,7
68434,0,4
68435,0,5
68436,0,1
68437,0,2
68438,0,0
68439,0,6
68440,0,3
68441,0,8
68442,0,9
68443,0,8
68444,0,4
68445,0,1
68446,0,0
68447,0,8
68448,0,3
68449,0,9
68450,0,8
68451,0,8
68452,0,7
68453,0,8
68454,0,3
68455,0,8
68456,0,0
68457,0,7
68458,0,8
68459,0,8
68460,0,6
68461,0,9
68462,0,9
68463,0,4
68464,0,5
68465,0,7
68466,0,2
68467,0,2
68468,0,1
68469,0,5
68470,0,3
68471,0,4
68472,0,3
68473,0,5
68474,0,5
68475,0,0
68476,0,8
68477,0,4
68478,0,7
68479,0,8
68480,0,9
68481,0,4
68482,0,2
68483,0,1
68484,0,7
68485,0,4
68486,0,4
68487,0,4
68488,0,9
68489,0,4
68490,0,3
68491,0,6
68492,0,0
68493,0,7
68494,0,7
68495,0,8
68496,0,0
68497,0,9
68498,0,1
68499,0,2
68500,0,6
68501,0,2
68502,0,9
68503,0,7
68504,0,1
68505,0,9
68506,0,9
68507,0,3
68508,0,3
68509,0,1
68510,0,2
68511,0,3
68512,0,5
68513,0,4
68514,0,3
68515,0,7
68516,0,4
68517,0,1
68518,0,4
68519,0,6
68520,0,6
68521,0,7
68522,0,5
68523,0,4
68524,0,6
68525,0,7
68526,0,7
68527,0,8
68528,0,1
68529,0,8
68530,0,1
68531,0,2
68532,0,2
68533,0,7
68534,0,5
68535,0,6
68536,0,1
68537,0,4
68538,0,6
68539,0,0
68540,0,1
68541,0,2
68542,0,0
68543,0,7
68544,0,6
68545,0,8
68546,0,8
68547,0,2
68548,0,8
68549,0,4
68550,0,5
68551,0,0
68552,0,0
68553,0,1
68554,0,7
68555,0,9
68556,0,7
68557,0,3
68558,0,9
68559,0,4
68560,0,0
68561,0,2
68562,0,8
68563,0,7
68564,0,1
68565,0,0
68566,0,8
68567,0,7
68568,0,6
68569,0,8
68570,0,4
68571,0,8
68572,0,2
68573,0,8
68574,0,0
68575,0,1
68576,0,5
68577,0,3
68578,0,8
68579,0,1
68580,0,7
68581,0,4
68582,0,9
68583,0,3
68584,0,7
68585,0,9
68586,0,5
68587,0,1
68588,0,8
68589,0,3
68590,0,0
68591,0,9
68592,0,3
68593,0,6
68594,0,2
68595,0,4
68596,0,2
68597,0,7
68598,0,6
68599,0,6
68600,0,9
68601,0,8
68602,0,8
68603,0,1
68604,0,5
68605,0,7
68606,0,7
68607,0,1
68608,0,9
68609,0,5
68610,0,4
68611,0,1
68612,0,0
68613,0,7
68614,0,8
68615,0,7
68616,0,3
68617,0,7
68618,0,0
68619,0,6
68620,0,5
68621,0,5
68622,0,4
68623,0,6
68624,0,7
68625,0,2
68626,0,6
68627,0,3
68628,0,2
68629,0,0
68630,0,4
68631,0,7
68632,0,8
68633,0,6
68634,0,6
68635,0,3
68636,0,1
68637,0,5
68638,0,3
68639,0,8
68640,0,3
68641,0,9
68642,0,7
68643,0,1
68644,0,7
68645,0,1
68646,0,0
68647,0,3
68648,0,8
68649,0,5
68650,0,6
68651,0,0
68652,0,6
68653,0,4
68654,0,1
68655,0,1
68656,0,2
68657,0,9
68658,0,0
68659,0,3
68660,0,2
68661,0,1
68662,0,3
68663,0,2
68664,0,7
68665,0,0
68666,0,1
68667,0,8
68668,0,5
68669,0,7
68670,0,0
68671,0,0
68672,0,5
68673,0,0
68674,0,4
68675,0,6
68676,0,2
68677,0,2
68678,0,5
68679,0,4
68680,0,1
68681,0,8
68682,0,2
68683,0,1
68684,0,5
68685,0,3
68686,0,8
68687,0,8
68688,0,9
68689,0,5
68690,0,0
68691,0,1
68692,0,8
68693,0,1
68694,0,4
68695,0,9
68696,0,0
68697,0,3
68698,0,1
68699,0,1
68700,0,4
68701,0,7
68702,0,8
68703,0,3
68704,0,4
68705,0,9
68706,0,6
68707,0,2
68708,0,8
68709,0,3
68710,0,8
68711,0,2
68712,0,9
68713,0,4
68714,0,7
68715,0,5
68716,0,0
68717,0,4
68718,0,6
68719,0,2
68720,0,5
68721,0,7
68722,0,3
68723,0,7
68724,0,4
68725,0,6
68726,0,6
68727,0,9
68728,0,3
68729,0,6
68730,0,5
68731,0,4
68732,0,1
68733,0,2
68734,0,1
68735,0,8
68736,0,1
68737,0,9
68738,0,4
68739,0,8
68740,0,9
68741,0,9
68742,0,3
68743,0,3
68744,0,7
68745,0,0
68746,0,0
68747,0,6
68748,0,1
68749,0,0
68750,0,6
68751,0,6
68752,0,4
68753,0,2
68754,0,2
68755,0,7
68756,0,0
68757,0,6
68758,0,6
68759,0,2
68760,0,0
68761,0,0
68762,0,1
68763,0,3
68764,0,6
68765,0,6
68766,0,5
68767,0,7
68768,0,9
68769,0,1
68770,0,6
68771,0,3
68772,0,7
68773,0,5
68774,0,1
68775,0,2
68776,0,7
68777,0,7
68778,0,5
68779,0,8
68780,0,0
68781,0,9
68782,0,1
68783,0,0
68784,0,1
68785,0,6
68786,0,9
68787,0,1
68788,0,6
68789,0,5
68790,0,3
68791,0,3
68792,0,0
68793,0,7
68794,0,1
68795,0,2
68796,0,7
68797,0,9
68798,0,3
68799,0,7
68800,0,4
68801,0,4
68802,0,4
68803,0,6
68804,0,7
68805,0,2
68806,0,7
68807,0,3
68808,0,1
68809,0,7
68810,0,8
68811,0,8
68812,0,7
68813,0,0
68814,0,1
68815,0,4
68816,0,0
68817,0,9
68818,0,7
68819,0,7
68820,0,9
68821,0,1
68822,0,2
68823,0,0
68824,0,4
68825,0,7
68826,0,4
68827,0,3
68828,0,4
68829,0,1
68830,0,7
68831,0,5
68832,0,7
68833,0,6
68834,0,9
68835,0,6
68836,0,0
68837,0,3
68838,0,1
68839,0,4
68840,0,7
68841,0,9
68842,0,3
68843,0,6
68844,0,7
68845,0,8
68846,0,4
68847,0,7
68848,0,4
68849,0,0
68850,0,8
68851,0,3
68852,0,0
68853,0,1
68854,0,7
68855,0,9
68856,0,6
68857,0,9
68858,0,1
68859,0,4
68860,0,6
68861,0,7
68862,0,1
68863,0,0
68864,0,6
68865,0,3
68866,0,7
68867,0,3
68868,0,1
68869,0,8
68870,0,6
68871,0,5
68872,0,9
68873,0,5
68874,0,8
68875,0,1
68876,0,0
68877,0,9
68878,0,0
68879,0,6
68880,0,6
68881,0,1
68882,0,1
68883,0,4
68884,0,7
68885,0,3
68886,0,0
68887,0,7
68888,0,5
68889,0,8
68890,0,9
68891,0,5
68892,0,4
68893,0,0
68894,0,4
68895,0,7
68896,0,2
68897,0,3
68898,0,8
68899,0,3
68900,0,8
68901,0,1
68902,0,1
68903,0,2
68904,0,4
68905,0,8
68906,0,1
68907,0,0
68908,0,8
68909,0,1
68910,0,8
68911,0,5
68912,0,3
68913,0,2
68914,0,7
68915,0,0
68916,0,2
68917,0,4
68918,0,9
68919,0,6
68920,0,2
68921,0,4
68922,0,9
68923,0,9
68924,0,6
68925,0,9
68926,0,9
68927,0,6
68928,0,7
68929,0,3
68930,0,4
68931,0,3
68932,0,3
68933,0,9
68934,0,6
68935,0,7
68936,0,7
68937,0,8
68938,0,1
68939,0,1
68940,0,6
68941,0,6
68942,0,5
68943,0,7
68944,0,9
68945,0,4
68946,0,7
68947,0,6
68948,0,7
68949,0,0
68950,0,4
68951,0,2
68952,0,9
68953,0,9
68954,0,7
68955,0,7
68956,0,5
68957,0,0
68958,0,1
68959,0,4
68960,0,3
68961,0,4
68962,0,6
68963,0,4
68964,0,0
68965,0,9
68966,0,8
68967,0,7
68968,0,8
68969,0,4
68970,0,4
68971,0,8
68972,0,9
68973,0,9
68974,0,1
68975,0,6
68976,0,7
68977,0,9
68978,0,9
68979,0,0
68980,0,1
68981,0,5
68982,0,1
68983,0,1
68984,0,3
68985,0,6
68986,0,7
68987,0,9
68988,0,8
68989,0,3
68990,0,3
68991,0,8
68992,0,5
68993,0,2
68994,0,4
68995,0,3
68996,0,6
68997,0,8
68998,0,6
68999,0,9
69000,0,0
69001,0,6
69002,0,9
69003,0,0
69004,0,1
69005,0,6
69006,0,8
69007,0,1
69008,0,8
69009,0,2
69010,0,1
69011,0,8
69012,0,1
69013,0,7
69014,0,1
69015,0,9
69016,0,1
69017,0,8
69018,0,3
69019,0,9
69020,0,4
69021,0,1
69022,0,0
69023,0,8
69024,0,4
69025,0,4
69026,0,4
69027,0,8
69028,0,2
69029,0,2
69030,0,5
69031,0,5
69032,0,0
69033,0,2
69034,0,6
69035,0,9
69036,0,8
69037,0,0
69038,0,1
69039,0,0
69040,0,0
69041,0,4
69042,0,8
69043,0,3
69044,0,4
69045,0,7
69046,0,7
69047,0,5
69048,0,9
69049,0,2
69050,0,5
69051,0,4
69052,0,4
69053,0,9
69054,0,9
69055,0,4
69056,0,8
69057,0,7
69058,0,6
69059,0,9
69060,0,3
69061,0,4
69062,0,0
69063,0,2
69064,0,8
69065,0,0
69066,0,1
69067,0,9
69068,0,6
69069,0,1
69070,0,6
69071,0,7
69072,0,1
69073,0,8
69074,0,5
69075,0,0
69076,0,4
69077,0,6
69078,0,4
69079,0,1
69080,0,1
69081,0,9
69082,0,8
69083,0,8
69084,0,9
69085,0,1
69086,0,2
69087,0,6
69088,0,6
69089,0,5
69090,0,2
69091,0,5
69092,0,6
69093,0,8
69094,0,3
69095,0,2
69096,0,3
69097,0,8
69098,0,6
69099,0,1
69100,0,5
69101,0,0
69102,0,3
69103,0,3
69104,0,1
69105,0,9
69106,0,2
69107,0,8
69108,0,7
69109,0,8
69110,0,2
69111,0,3
69112,0,6
69113,0,2
69114,0,5
69115,0,6
69116,0,9
69117,0,0
69118,0,7
69119,0,1
69120,0,1
69121,0,7
69122,0,9
69123,0,6
69124,0,1
69125,0,6
69126,0,7
69127,0,5
69128,0,4
69129,0,6
69130,0,3
69131,0,3
69132,0,2
69133,0,1
69134,0,0
69135,0,0
69136,0,9
69137,0,9
69138,0,8
69139,0,2
69140,0,9
69141,0,0
69142,0,2
69143,0,5
69144,0,4
69145,0,7
69146,0,2
69147,0,6
69148,0,5
69149,0,6
69150,0,6
69151,0,9
69152,0,3
69153,0,9
69154,0,0
69155,0,6
69156,0,3
69157,0,5
69158,0,3
69159,0,4
69160,0,3
69161,0,4
69162,0,6
69163,0,9
69164,0,8
69165,0,8
69166,0,0
69167,0,2
69168,0,0
69169,0,0
69170,0,3
69171,0,9
69172,0,2
69173,0,2
69174,0,8
69175,0,1
69176,0,9
69177,0,2
69178,0,4
69179,0,9
69180,0,3
69181,0,6
69182,0,2
69183,0,0
69184,0,6
69185,0,7
69186,0,0
69187,0,5
69188,0,0
69189,0,6
69190,0,3
69191,0,1
69192,0,3
69193,0,0
69194,0,9
69195,0,5
69196,0,4
69197,0,3
69198,0,7
69199,0,0
69200,0,6
69201,0,2
69202,0,9
69203,0,6
69204,0,7
69205,0,3
69206,0,5
69207,0,6
69208,0,8
69209,0,2
69210,0,1
69211,0,0
69212,0,3
69213,0,6
69214,0,5
69215,0,9
69216,0,3
69217,0,5
69218,0,0
69219,0,2
69220,0,0
69221,0,7
69222,0,4
69223,0,6
69224,0,8
69225,0,3
69226,0,3
69227,0,8
69228,0,0
69229,0,3
69230,0,8
69231,0,9
69232,0,4
69233,0,0
69234,0,8
69235,0,8
69236,0,3
69237,0,8
69238,0,2
69239,0,5
69240,0,7
69241,0,0
69242,0,3
69243,0,6
69244,0,8
69245,0,1
69246,0,5
69247,0,9
69248,0,6
69249,0,2
69250,0,8
69251,0,9
69252,0,4
69253,0,1
69254,0,0
69255,0,5
69256,0,5
69257,0,2
69258,0,2
69259,0,8
69260,0,2
69261,0,2
69262,0,6
69263,0,7
69264,0,4
69265,0,5
69266,0,3
69267,0,7
69268,0,4
69269,0,5
69270,0,8
69271,0,8
69272,0,3
69273,0,9
69274,0,5
69275,0,0
69276,0,6
69277,0,4
69278,0,6
69279,0,3
69280,0,6
69281,0,6
69282,0,9
69283,0,2
69284,0,5
69285,0,6
69286,0,5
69287,0,6
69288,0,3
69289,0,1
69290,0,7
69291,0,8
69292,0,0
69293,0,4
69294,0,7
69295,0,3
69296,0,3
69297,0,8
69298,0,6
69299,0,0
69300,0,9
69301,0,2
69302,0,8
69303,0,5
69304,0,4
69305,0,9
69306,0,6
69307,0,2
69308,0,4
69309,0,2
69310,0,0
69311,0,1
69312,0,1
69313,0,9
69314,0,3
69315,0,8
69316,0,2
69317,0,1
69318,0,9
69319,0,5
69320,0,8
69321,0,4
69322,0,8
69323,0,2
69324,0,3
69325,0,5
69326,0,6
69327,0,6
69328,0,4
69329,0,9
69330,0,2
69331,0,6
69332,0,2
69333,0,9
69334,0,8
69335,0,0
69336,0,5
69337,0,9
69338,0,2
69339,0,4
69340,0,5
69341,0,2
69342,0,1
69343,0,0
69344,0,7
69345,0,4
69346,0,4
69347,0,2
69348,0,7
69349,0,4
69350,0,2
69351,0,6
69352,0,6
69353,0,1
69354,0,5
69355,0,4
69356,0,0
69357,0,1
69358,0,9
69359,0,9
69360,0,5
69361,0,6
69362,0,5
69363,0,2
69364,0,9
69365,0,6
69366,0,6
69367,0,4
69368,0,5
69369,0,4
69370,0,8
69371,0,9
69372,0,0
69373,0,9
69374,0,5
69375,0,5
69376,0,5
69377,0,7
69378,0,9
69379,0,3
69380,0,3
69381,0,8
69382,0,4
69383,0,3
69384,0,9
69385,0,3
69386,0,1
69387,0,0
69388,0,2
69389,0,5
69390,0,2
69391,0,8
69392,0,7
69393,0,9
69394,0,7
69395,0,7
69396,0,7
69397,0,9
69398,0,2
69399,0,6
69400,0,0
69401,0,6
69402,0,7
69403,0,6
69404,0,1
69405,0,8
69406,0,6
69407,0,3
69408,0,8
69409,0,5
69410,0,0
69411,0,5
69412,0,6
69413,0,9
69414,0,1
69415,0,1
69416,0,2
69417,0,6
69418,0,8
69419,0,9
69420,0,7
69421,0,7
69422,0,5
69423,0,8
69424,0,6
69425,0,1
69426,0,4
69427,0,0
69428,0,1
69429,0,8
69430,0,4
69431,0,3
69432,0,4
69433,0,7
69434,0,9
69435,0,3
69436,0,7
69437,0,5
69438,0,5
69439,0,0
69440,0,9
69441,0,1
69442,0,2
69443,0,1
69444,0,2
69445,0,7
69446,0,8
69447,0,0
69448,0,9
69449,0,3
69450,0,3
69451,0,1
69452,0,1
69453,0,7
69454,0,8
69455,0,1
69456,0,6
69457,0,5
69458,0,9
69459,0,0
69460,0,0
69461,0,9
69462,0,5
69463,0,3
69464,0,8
69465,0,8
69466,0,2
69467,0,8
69468,0,5
69469,0,7
69470,0,0
69471,0,7
69472,0,0
69473,0,9
69474,0,6
69475,0,9
69476,0,2
69477,0,9
69478,0,4
69479,0,8
69480,0,5
69481,0,2
69482,0,0
69483,0,1
69484,0,6
69485,0,6
69486,0,6
69487,0,7
69488,0,4
69489,0,1
69490,0,7
69491,0,7
69492,0,8
69493,0,5
69494,0,7
69495,0,0
69496,0,6
69497,0,4
69498,0,2
69499,0,1
69500,0,3
69501,0,8
69502,0,0
69503,0,0
69504,0,2
69505,0,7
69506,0,5
69507,0,9
69508,0,1
69509,0,0
69510,0,4
69511,0,3
69512,0,7
69513,0,6
69514,0,6
69515,0,3
69516,0,1
69517,0,8
69518,0,4
69519,0,7
69520,0,2
69521,0,5
69522,0,9
69523,0,3
69524,0,1
69525,0,7
69526,0,1
69527,0,9
69528,0,2
69529,0,9
69530,0,3
69531,0,2
69532,0,4
69533,0,1
69534,0,8
69535,0,3
69536,0,9
69537,0,8
69538,0,4
69539,0,0
69540,0,4
69541,0,8
69542,0,4
69543,0,5
69544,0,1
69545,0,2
69546,0,2
69547,0,6
69548,0,4
69549,0,1
69550,0,8
69551,0,5
69552,0,7
69553,0,7
69554,0,7
69555,0,3
69556,0,5
69557,0,5
69558,0,7
69559,0,9
69560,0,9
69561,0,8
69562,0,2
69563,0,8
69564,0,2
69565,0,1
69566,0,3
69567,0,3
69568,0,4
69569,0,8
69570,0,9
69571,0,4
69572,0,6
69573,0,7
69574,0,3
69575,0,6
69576,0,8
69577,0,1
69578,0,0
69579,0,6
69580,0,1
69581,0,6
69582,0,5
69583,0,2
69584,0,9
69585,0,7
69586,0,2
69587,0,8
69588,0,7
69589,0,3
69590,0,7
69591,0,6
69592,0,1
69593,0,2
69594,0,1
69595,0,7
69596,0,4
69597,0,8
69598,0,8
69599,0,5
69600,0,0
69601,0,2
69602,0,3
69603,0,0
69604,0,1
69605,0,6
69606,0,6
69607,0,5
69608,0,0
69609,0,1
69610,0,5
69611,0,5
69612,0,2
69613,0,5
69614,0,1
69615,0,9
69616,0,8
69617,0,7
69618,0,1
69619,0,2
69620,0,7
69621,0,0
69622,0,9
69623,0,3
69624,0,1
69625,0,9
69626,0,0
69627,0,4
69628,0,6
69629,0,6
69630,0,5
69631,0,9
69632,0,9
69633,0,4
69634,0,2
69635,0,7
69636,0,1
69637,0,8
69638,0,1
69639,0,4
69640,0,2
69641,0,3
69642,0,7
69643,0,8
69644,0,4
69645,0,6
69646,0,4
69647,0,5
69648,0,1
69649,0,2
69650,0,9
69651,0,3
69652,0,5
69653,0,8
69654,0,0
69655,0,1
69656,0,9
69657,0,6
69658,0,7
69659,0,3
69660,0,7
69661,0,4
69662,0,4
69663,0,6
69664,0,6
69665,0,2
69666,0,1
69667,0,6
69668,0,3
69669,0,6
69670,0,7
69671,0,0
69672,0,5
69673,0,9
69674,0,8
69675,0,9
69676,0,3
69677,0,7
69678,0,9
69679,0,9
69680,0,4
69681,0,8
69682,0,8
69683,0,0
69684,0,1
69685,0,6
69686,0,4
69687,0,0
69688,0,6
69689,0,8
69690,0,1
69691,0,2
69692,0,1
69693,0,3
69694,0,3
69695,0,2
69696,0,7
69697,0,8
69698,0,7
69699,0,0
69700,0,4
69701,0,3
69702,0,4
69703,0,4
69704,0,5
69705,0,7
69706,0,9
69707,0,2
69708,0,5
69709,0,2
69710,0,4
69711,0,5
69712,0,0
69713,0,1
69714,0,7
69715,0,6
69716,0,7
69717,0,6
69718,0,0
69719,0,0
69720,0,0
69721,0,5
69722,0,1
69723,0,1
69724,0,2
69725,0,4
69726,0,6
69727,0,9
69728,0,8
69729,0,1
69730,0,6
69731,0,1
69732,0,6
69733,0,8
69734,0,5
69735,0,4
69736,0,0
69737,0,4
69738,0,0
69739,0,4
69740,0,9
69741,0,3
69742,0,8
69743,0,5
69744,0,2
69745,0,8
69746,0,6
69747,0,2
69748,0,8
69749,0,4
69750,0,4
69751,0,4
69752,0,0
69753,0,8
69754,0,7
69755,0,5
69756,0,2
69757,0,8
69758,0,7
69759,0,2
69760,0,9
69761,0,5
69762,0,9
69763,0,2
69764,0,1
69765,0,0
69766,0,4
69767,0,1
69768,0,7
69769,0,7
69770,0,1
69771,0,7
69772,0,3
69773,0,5
69774,0,8
69775,0,7
69776,0,2
69777,0,5
69778,0,1
69779,0,5
69780,0,2
69781,0,0
69782,0,6
69783,0,0
69784,0,1
69785,0,2
69786,0,4
69787,0,4
69788,0,8
69789,0,0
69790,0,3
69791,0,2
69792,0,6
69793,0,3
69794,0,5
69795,0,1
69796,0,2
69797,0,3
69798,0,0
69799,0,5
69800,0,1
69801,0,8
69802,0,3
69803,0,1
69804,0,8
69805,0,7
69806,0,8
69807,0,4
69808,0,2
69809,0,0
69810,0,0
69811,0,7
69812,0,8
69813,0,1
69814,0,3
69815,0,9
69816,0,0
69817,0,2
69818,0,8
69819,0,1
69820,0,4
69821,0,8
69822,0,8
69823,0,3
69824,0,0
69825,0,8
69826,0,5
69827,0,7
69828,0,5
69829,0,4
69830,0,7
69831,0,7
69832,0,6
69833,0,1
69834,0,8
69835,0,1
69836,0,7
69837,0,7
69838,0,0
69839,0,3
69840,0,1
69841,0,6
69842,0,5
69843,0,5
69844,0,3
69845,0,8
69846,0,9
69847,0,4
69848,0,0
69849,0,9
69850,0,5
69851,0,1
69852,0,7
69853,0,6
69854,0,1
69855,0,5
69856,0,2
69857,0,8
69858,0,3
69859,0,3
69860,0,6
69861,0,7
69862,0,1
69863,0,3
69864,0,4
69865,0,4
69866,0,5
69867,0,7
69868,0,0
69869,0,6
69870,0,7
69871,0,3
69872,0,3
69873,0,7
69874,0,8
69875,0,8
69876,0,2
69877,0,5
69878,0,6
69879,0,9
69880,0,7
69881,0,3
69882,0,2
69883,0,9
69884,0,3
69885,0,0
69886,0,5
69887,0,5
69888,0,6
69889,0,9
69890,0,1
69891,0,4
69892,0,1
69893,0,5
69894,0,6
69895,0,4
69896,0,1
69897,0,4
69898,0,0
69899,0,3
69900,0,3
69901,0,6
69902,0,3
69903,0,0
69904,0,8
69905,0,4
69906,0,7
69907,0,5
69908,0,5
69909,0,7
69910,0,0
69911,0,7
69912,0,9
69913,0,4
69914,0,4
69915,0,2
69916,0,9
69917,0,1
69918,0,9
69919,0,1
69920,0,8
69921,0,8
69922,0,8
69923,0,5
69924,0,8
69925,0,3
69926,0,8
69927,0,9
69928,0,3
69929,0,8
69930,0,0
69931,0,2
69932,0,1
69933,0,8
69934,0,4
69935,0,4
69936,0,0
69937,0,0
69938,0,9
69939,0,5
69940,0,3
69941,0,1
69942,0,5
69943,0,1
69944,0,3
69945,0,5
69946,0,6
69947,0,4
69948,0,2
69949,0,1
69950,0,5
69951,0,3
69952,0,0
69953,0,8
69954,0,2
69955,0,9
69956,0,3
69957,0,9
69958,0,0
69959,0,0
69960,0,4
69961,0,1
69962,0,6
69963,0,6
69964,0,4
69965,0,9
69966,0,1
69967,0,4
69968,0,9
69969,0,7
69970,0,8
69971,0,2
69972,0,6
69973,0,0
69974,0,9
69975,0,7
69976,0,8
69977,0,5
69978,0,0
69979,0,9
69980,0,0
69981,0,0
69982,0,6
69983,0,8
69984,0,1
69985,0,3
69986,0,2
69987,0,7
69988,0,5
69989,0,8
69990,0,4
69991,0,5
69992,0,2
69993,0,8
69994,0,9
